stamp_sec,stamp_nsec,valid,fx,fy,fz,magnitude
365,79000000,1,0.15438405626784216,0.4931476029282765,0.035504881862679125,0.5179667863287183
365,109000000,1,0.15435321527211504,0.4924932514103226,0.03591597212537599,0.5173630009995515
365,129000000,1,0.154331752755589,0.4920468114239718,0.03618715743714023,0.5169505439638209
365,139000000,1,0.1543207997831219,0.4918206153647888,0.03632189277552136,0.5167414313157969
365,159000000,1,0.15429852278912454,0.49136242012924647,0.03658965410807151,0.5163176007438876
365,179000000,1,0.15427583502662004,0.4908967857125524,0.03685514272530216,0.515886604828405
365,199000000,1,0.15425282287185368,0.49042413161841886,0.03711836764488213,0.5154488679338003
365,219000000,1,0.15422880446242881,0.4899428297103951,0.03737920488176802,0.5150026266613914
365,239000000,1,0.15420364460115066,0.48945272337818213,0.03763766022648085,0.5145476905962374
365,259000000,1,0.15417747739208013,0.48895435259756576,0.037893773231671854,0.5140846151255875
365,279000000,1,0.15415043336501316,0.4884480537273686,0.03814756776393078,0.5136137597679598
365,309000000,1,0.15410848355951332,0.4876740949950561,0.0385239432430526,0.5128933045354108
365,329000000,1,0.1540797429775014,0.4871488438403143,0.03877199802040226,0.5124039725465269
365,349000000,1,0.15405048009711178,0.4866166898979627,0.03901777577697607,0.5119079410714226
365,369000000,1,0.15401999738089095,0.4860762615992772,0.0392611499590542,0.5114036855358455
365,389000000,1,0.15398815305398247,0.48552742213884365,0.039502127647921326,0.5108910324310657
365,409000000,1,0.15395507942787753,0.48497061443355943,0.03974075062223072,0.5103704444868712
365,429000000,1,0.15392090495392666,0.4844061478393911,0.039977043895360886,0.5098422550995998
365,449000000,1,0.15388574930851595,0.4838342359968074,0.040211023481729724,0.509306703443324
365,469000000,1,0.15384971191736177,0.48325514041185963,0.04044270129166895,0.5087640677949933
365,489000000,1,0.15381288261799395,0.48266922713486743,0.040672090377004456,0.5082147229448024
365,509000000,1,0.15377510158955354,0.48207629696905563,0.04089915504818159,0.5076584273425685
365,529000000,1,0.15373575489281666,0.481475027559873,0.04112379615412371,0.507093730099644
365,539000000,1,0.15371553189534357,0.481171424167204,0.041235224634741816,0.5068083937067749
365,559000000,1,0.1536740633316908,0.48055856958790116,0.04145632076348128,0.5062320446954014
365,579000000,1,0.1536313295910512,0.47993842429684225,0.04167508985086582,0.505648385404846
365,599000000,1,0.1535874400559761,0.4793111493148993,0.041891549596425985,0.5050576021882134
365,619000000,1,0.153542490904465,0.4786769479653706,0.042105713885389216,0.5044599173060116
365,639000000,1,0.15349656318554228,0.47803618027386324,0.042317596096125884,0.5038556970998279
365,659000000,1,0.15344949348599796,0.47738868481164526,0.042527165484253886,0.5032447349366179
365,679000000,1,0.15340067207077412,0.47673315727057947,0.042734326369270936,0.5026255983166552
365,699000000,1,0.153350213646318,0.4760700630909059,0.042939129931823576,0.5019987668073026
365,719000000,1,0.15329823457613723,0.475399763451008,0.04314160964394411,0.5013646201080658
365,739000000,1,0.15324484436368851,0.47472246681296804,0.043341786754543477,0.5007233900070147
365,759000000,1,0.15319014130049455,0.4740383571863052,0.04353967641382058,0.5000752812305131
365,779000000,1,0.1531342098736604,0.4733477301756029,0.043735291945976175,0.49942059995321114
365,799000000,1,0.1530771209388799,0.47265096732399103,0.043928647551707375,0.49875972967247767
365,819000000,1,0.15301827703994542,0.4719469148383715,0.044119622875781535,0.4980913818331248
365,839000000,1,0.15295755615956066,0.4712354826521184,0.04430822573967033,0.49741543297818747
365,859000000,1,0.1528950696527164,0.4705170813127852,0.044494498683842636,0.4967323087381548
365,879000000,1,0.15283092470681753,0.46979199712171466,0.04467846976931436,0.4960423144927029
365,899000000,1,0.15276521965518597,0.46906040735098975,0.044860158222256814,0.4953456488920636
365,919000000,1,0.15269804105065302,0.46832251487277526,0.04503957947797559,0.4946425309220999
365,939000000,1,0.15262946235362065,0.4675786295398183,0.045216748399172245,0.49393327678592786
365,959000000,1,0.15255933356697457,0.4668286239435713,0.04539163818893365,0.49321771583036506
365,979000000,1,0.1524870953990954,0.4660714371043847,0.045564160405081044,0.4924946613530133
365,999000000,1,0.1524128510446942,0.46530749398505294,0.045734364097416935,0.4917645505540404
366,19000000,1,0.15233670456767207,0.46453712619222953,0.04590228207562516,0.4910277310592792
366,39000000,1,0.15225875370201433,0.4637605203954572,0.0460679359199706,0.49028441039490783
366,59000000,1,0.15217908626948262,0.4629778298787493,0.04623134156747078,0.48953476097227144
366,79000000,1,0.15209777790988546,0.4621893065116948,0.04639251319651533,0.48877904453809706
366,99000000,1,0.15201489208156116,0.4613952937033986,0.046551465690448574,0.488017605649779
366,119000000,1,0.15192992512954118,0.46059483138163165,0.04670809957182064,0.48724936881534575
366,139000000,1,0.15184277524126358,0.4597878590052101,0.04686242399951242,0.48647424440012643
366,159000000,1,0.15175353738684974,0.4589747246317616,0.0470144776909539,0.485692593182948
366,179000000,1,0.15166230237620473,0.4581556688241902,0.04716428713048776,0.4849046718874953
366,199000000,1,0.15156915306210705,0.45733085312942384,0.047311871275325,0.48411065940301706
366,219000000,1,0.15147416211398973,0.45650046873315303,0.04745724583268927,0.48331075916406824
366,239000000,1,0.15137739118426827,0.45566479171479785,0.04760042602206946,0.48250525129549376
366,259000000,1,0.1512787086252634,0.4548236942223337,0.04774138679422677,0.4816939697799986
